effective_date,ticker,book_equity,net_income,sales,operating_cash_flow
2019-09-30,JP1072,34760054797.086136,594193028.3620361,15649869707.491083,745284606.9291563
2019-09-30,JP1073,12710108673.922453,218657697.32189107,5739412735.778759,221455143.6160586
2019-09-30,JP1074,141107735420.0721,-839332024.1553855,24784987200.397564,3282468702.108379
2019-09-30,JP1075,25308127449.888813,-4460513.055315693,7355093190.996679,170861390.86922696
2019-09-30,JP1076,28033334457.870907,916254470.5926241,15962565784.48629,1081842364.1088424
2019-09-30,JP1077,15957261600.939957,156849860.50318927,8157922375.39015,35407748.203438155
2019-09-30,JP1078,41005368798.420715,745704720.3327061,11788325721.5315,377167374.86014503
2019-09-30,JP1079,62577025526.47926,519802974.42340565,32163960730.321224,2086861613.5704095
2019-09-30,JP1080,48763453385.41769,1228122206.049873,26739732537.669056,1259987837.824731
2019-09-30,JP1081,62326812716.783844,1400123520.8961153,41365580726.51041,2751412067.144086
2019-09-30,JP1082,80051799850.88904,1351872503.4738889,38256894791.61377,1148828209.8935418
2019-09-30,JP1083,189852686964.97842,6647121914.219012,116666691382.43295,7599026050.167142
2019-09-30,JP1084,34305888867.21943,-506619446.78342867,2825139317.9761357,-253817862.20607033
2019-09-30,JP1085,11038093319.712984,144308260.7074076,6482175219.4786415,172806041.9632902
2019-09-30,JP1086,79092757091.17368,-895795325.716119,44164315771.748665,575712537.674761
2019-09-30,JP1087,22350765978.828613,-326431831.8843818,7958391441.192809,578816862.1406676
2019-09-30,JP1088,171881913650.6615,2348841313.938162,51982308765.64874,549086894.2254333
2019-09-30,JP1089,91547788015.34328,510273193.74905455,33101309604.156082,850409881.5279933
2019-09-30,JP1090,42418245390.47362,1040102226.8323174,31344390688.45552,1559476263.5877695
2019-09-30,JP1091,84271495233.08624,920884469.530817,12670071590.401075,51621285.78424906
2019-09-30,JP1092,257444799535.3173,-230445021.20362985,191325364669.49472,6308296943.532562
2019-09-30,JP1093,283342127045.88196,10472077404.674353,159682910468.24557,11081621022.727264
2019-09-30,JP1094,25453408338.01202,218062008.59353116,19950466696.933815,1079530738.3240488
2019-09-30,JP1095,30214250817.31881,1944301983.1615489,37524399188.91265,1918376499.3473012
2019-09-30,JP1096,68464493928.975395,975681707.0933554,88658928368.79561,502131087.16377115
2019-09-30,JP1097,15181216090.388906,598120731.339427,15258033060.600273,727036608.4091669
2019-09-30,JP1098,74821728707.61603,462169005.9419899,27124859218.881172,1421906183.9000568
2019-09-30,JP1099,37576280235.80519,63035507.549371585,16527400691.571451,1842655744.2776008
2019-09-30,JP1100,50941356860.04308,2003973744.67324,22309544193.65143,643248367.8756313
2019-09-30,JP1101,24712960964.23758,474749687.4876449,9003734248.64213,638110372.215976
2019-09-30,JP1102,7752356582.753507,151491828.06292373,4474715172.731253,401106683.49133104
2019-09-30,JP1103,6244882982.539807,7934026.016436392,1175967146.1105099,95043186.82256968
2019-09-30,JP1104,7768504607.205213,486311401.87221724,6763899276.090188,358568395.36679816
2019-09-30,JP1105,38052906853.36999,605483109.43314,18272727017.012016,842368872.6347266
2019-09-30,JP1106,32444435521.185596,1069504318.922965,35915870827.34941,2121216131.9828403
2019-09-30,JP1107,344689237837.4283,3863699179.654057,311266817106.28925,20994804649.640198
2019-09-30,JP1108,183798314103.13287,408337319.19359475,29171258383.121094,825367977.0335294
2019-09-30,JP1109,8501816226.16669,353746507.7956327,8222549683.429809,280856239.79572165
2019-09-30,JP1110,66677802642.58962,1285905340.2363122,8457208581.764049,-114365598.1158676
2019-09-30,JP1111,34913532419.97464,315542162.5682653,12151768328.60709,798738008.7084997
2019-09-30,JP1112,41000905119.91694,1704655798.4972227,17463898636.228363,1037885907.5256014
2019-09-30,JP1113,33075946802.02436,2796210000.434816,43741976445.94955,735030162.4332874
2019-09-30,JP1114,120367073338.59666,1246211865.220888,36017642622.79836,576358605.8804855
2019-09-30,JP1115,34056394753.35745,266695279.64531928,10785790439.176224,637691708.571563
2019-09-30,JP1116,163025380778.707,1203756136.4919362,3166486709.2037425,660462458.9527861
2019-09-30,JP1117,13529518690.654505,501943255.65024555,6874554740.553712,497563693.42797315
2019-09-30,JP1118,109381396119.09686,459768907.443805,16109282919.878138,-702988079.8924613
2019-09-30,JP1119,564540416155.9706,12913190955.34506,311899030378.9645,10246522670.641497
2019-12-31,JP1000,60661506894.03447,1550546898.0554821,14952735188.9803,827869830.3691527
2019-12-31,JP1001,57224742595.02584,996625324.9527549,39591365538.293945,2092601273.254115
2019-12-31,JP1002,111260053661.9005,2155353209.5396376,52375715133.43511,574571857.5167681
2019-12-31,JP1003,20682449788.847725,676682813.6169258,12846967447.81641,-34079456.82743271
2019-12-31,JP1004,23056309326.085567,1658901324.981538,32520918080.212746,1814216171.0506291
2019-12-31,JP1005,141486924474.36288,4851904686.885245,128880481207.63348,4215178003.260546
2019-12-31,JP1006,32184828951.832836,1121104550.4405348,20326620319.962914,951714140.3445462
2019-12-31,JP1007,18163609310.208862,372553302.2852011,4676820062.111192,343675548.4306862
2019-12-31,JP1008,72073863421.34193,1184005721.7392647,22314630092.358253,1396451479.9814909
2019-12-31,JP1009,69400998177.52168,-128496383.80288813,25108172027.334633,-469218060.42041004
2019-12-31,JP1010,113800901595.00612,115530603.44685051,18036678258.944523,887987585.7818408
2019-12-31,JP1011,224109768609.7525,5472673935.633268,33115423979.1197,2197843239.293036
2019-12-31,JP1012,102735504382.7223,422285329.570548,65962017431.58164,2339288276.673679
2019-12-31,JP1013,154012575596.8357,-345711866.0944717,51309963642.63582,1793017121.479221
2019-12-31,JP1014,67019617578.459885,359453638.1628003,16227109444.116133,1444853463.1729198
2019-12-31,JP1015,237454964560.28134,-254742408.68438002,104770203482.07895,1950979128.0086045
2019-12-31,JP1016,61205676676.73286,389141286.6338859,18588543675.49136,564343172.9871639
2019-12-31,JP1017,7188339306.09487,-8656161.455658438,3949646199.653553,132089986.15030311
2019-12-31,JP1018,253745492968.97525,12049062035.313608,217819147938.44315,10148806199.114655
2019-12-31,JP1019,33814961155.667095,1080987010.8885431,33202007739.00687,1665472010.5465605
2019-12-31,JP1020,44302442883.343254,1509645737.8674927,31945601513.60362,2492285307.5908365
2019-12-31,JP1021,136211296649.96758,2182346591.8732996,39378761224.68332,4578198462.36419
2019-12-31,JP1022,16615202686.092442,-33295138.480530854,546864410.220291,-83943013.14123262
2019-12-31,JP1023,12098478886.107445,326155124.9825311,7815963943.211001,414529851.3015705
2019-12-31,JP1024,9617049671.908936,127673755.57968143,3823493908.3052154,10610283.696226722
2019-12-31,JP1025,20451104957.9072,-403236067.3118192,9341317504.940624,185473279.52803513
2019-12-31,JP1026,70007165962.93274,623645635.5985156,25168103950.37881,2653258708.1736846
2019-12-31,JP1027,61080671923.95011,426226092.92425555,34335119050.46585,897440941.7827268
2019-12-31,JP1028,96906814192.78537,1486983095.1486409,48145944809.46546,1917428623.5364609
2019-12-31,JP1029,17669735941.019592,88652610.43093698,7668716302.960236,60655431.96209494
2019-12-31,JP1030,8439116699.657469,-2251082.7499484587,2181438352.390427,113333805.4324338
2019-12-31,JP1031,33732001941.63487,879896052.6617008,10965388654.423923,712771893.3628322
2019-12-31,JP1032,35532672965.10615,-30789436.115566704,5842118426.5330105,65935968.72734704
2019-12-31,JP1033,78018645019.03787,797541296.0483149,24715239726.894802,1324892364.4251647
2019-12-31,JP1034,111447713144.58125,3184395370.0890384,41467896203.0848,3544264186.6124635
2019-12-31,JP1035,85363556332.7227,1996570501.6519356,44169272597.26809,2079903767.5429502
2019-12-31,JP1036,88119097452.71765,4014461403.9061437,47815365337.40655,3555556466.129448
2019-12-31,JP1037,71354071604.36433,2449625045.287673,44112591138.179306,3423743271.5246754
2019-12-31,JP1038,109907480300.34721,1301704502.2063863,28990614142.466835,567675661.1400914
2019-12-31,JP1039,41252879157.09476,180131481.1305893,6486075907.721411,-155566210.50176027
2019-12-31,JP1040,64894810579.58619,928762330.4008144,14773612810.484135,308020894.17768437
2019-12-31,JP1041,80427933834.0692,-374864185.18285215,18567865563.35803,638819639.450098
2019-12-31,JP1042,108085668762.60461,2907202297.7081585,95946237844.40448,5690139729.833367
2019-12-31,JP1043,34006775091.97486,1375012.145361919,11371940818.746891,570576277.8202819
2019-12-31,JP1044,76134643647.698,1400639002.5059817,49010474013.18825,2599773018.9300876
2019-12-31,JP1045,46730579171.755165,369060766.8274716,9822607726.150002,226116946.67406675
2019-12-31,JP1046,61735969467.54052,610031599.3560277,27667153883.028957,1349999716.5753603
2019-12-31,JP1047,149025959290.3225,-285109020.6990349,54602571556.915695,2859665776.477031
2019-12-31,JP1048,15421850068.303886,295258758.332621,3774041668.159434,354903900.58532035
2019-12-31,JP1049,17875493633.948196,355440080.9138168,6053440829.078467,375850806.86801064
2019-12-31,JP1050,15593226720.621714,32271159.00536215,2123861389.165502,168122544.9262604
2019-12-31,JP1051,7581829214.265603,205330349.64860523,3286062776.5423174,111677784.84630825
2019-12-31,JP1052,11658144456.647125,131642698.19881222,12810965254.710398,-10833074.697824832
2019-12-31,JP1053,79320316647.43971,576241289.8942199,37606659902.52156,1877736969.4484973
2019-12-31,JP1054,51114340081.84245,37852910.72177453,5106067320.46277,111536701.39891395
2019-12-31,JP1055,48597169436.97465,1033926820.7890681,29708020612.176796,1732580539.42062
2019-12-31,JP1056,117681111298.19064,2842656339.0737743,109238409400.9071,5858537796.698638
2019-12-31,JP1057,406568590507.66815,6381048460.356464,131249712474.26596,2235293931.942935
2019-12-31,JP1058,40774577087.579056,658459439.3512732,19178388142.99166,742684798.931651
2019-12-31,JP1059,427789541422.05115,2258133332.46937,96266061882.70827,4602509294.659347
2019-12-31,JP1060,33540267532.334267,1078088687.5659795,34534681929.99915,491563048.53206587
2019-12-31,JP1061,24671543412.38716,455978861.42550933,12936948151.178875,84567585.7306821
2019-12-31,JP1062,25765310871.606976,560564421.1481934,8924333860.379116,430541817.9389807
2019-12-31,JP1063,14336782671.984125,258719139.4799775,9438696452.610891,217708790.47482136
2019-12-31,JP1064,26142314443.567947,432344326.80597305,12025593271.35762,476106747.66737187
2019-12-31,JP1065,59600641877.02784,947593410.2266082,27043470931.518696,1281813152.6806424
2019-12-31,JP1066,117716168529.95956,2470632820.0811353,48659616081.77168,2709911291.560625
2019-12-31,JP1067,324698725855.7368,6609911644.065707,51579058492.91966,4381732769.617598
2019-12-31,JP1068,14030680017.207577,67709434.0694753,1390770784.0810878,70104386.27619599
2019-12-31,JP1069,87017801705.88582,1589923804.1121106,73251649300.78578,1809938897.5068579
2019-12-31,JP1070,14415719537.624502,88729583.2930443,15402029190.864107,827886392.782639
2019-12-31,JP1071,69108263895.7253,1075676783.2819765,34567075592.89114,2053245845.9389005
2019-12-31,JP1072,41541794027.788124,1162728912.098248,13955197387.11825,639944606.2969875
2019-12-31,JP1073,6234508838.967138,118001558.5410707,6410063656.074298,392215104.14690477
2019-12-31,JP1074,121589998162.52061,424499085.57407737,31777866405.627453,290123078.8937427
2019-12-31,JP1075,21754643933.40616,10771404.529329484,7454891897.367264,442687328.12669355
2019-12-31,JP1076,25999403954.010265,784143853.7272766,19866734557.160667,1196609203.1435266
2019-12-31,JP1077,24228352744.915993,10352681.652313,6780068684.36962,99568040.24489997
2019-12-31,JP1078,22905997530.18122,384066555.21544874,13080963619.948675,531277683.4615102
2019-12-31,JP1079,76357406501.03679,2025629814.221049,32662194933.722874,2501338908.1175456
2019-12-31,JP1080,65695836197.27379,803977309.621754,27349422738.123936,1517709884.7902312
2019-12-31,JP1081,58733482630.36686,1817323943.979912,51972075655.12462,2398913806.4825625
2019-12-31,JP1082,57022188602.68497,832195027.9932607,30380541422.589706,596489254.459949
2019-12-31,JP1083,128531577685.14093,707593837.6058834,101511670966.7646,4612397269.313645
2019-12-31,JP1084,25248095749.740673,295191747.4619409,1.0,-301089086.7311164
2019-12-31,JP1085,8873589185.216427,269189407.77933574,5099042765.57502,355539116.74847424
2019-12-31,JP1086,218534839497.7707,695418646.1445516,42620802422.19198,-1107491145.0909226
2019-12-31,JP1087,26669919082.185402,69897161.55534156,3605559597.414508,-103475815.7513559
2019-12-31,JP1088,201135123685.45102,2934462260.8652573,41392658440.75331,2168985545.658233
2019-12-31,JP1089,139035800549.97403,-427869765.0133894,32647113629.374043,1527358477.118763
2019-12-31,JP1090,76916018585.43468,1420567852.4132326,26639762283.705975,1295405074.742045
2019-12-31,JP1091,46736188387.885735,-58578789.37401865,12976031903.044264,681052809.1253337
2019-12-31,JP1092,415978244293.4061,12305605483.300995,172004651402.46494,12574761458.426422
2019-12-31,JP1093,480196872479.3612,-899493962.2699639,159641641410.81277,7536294441.509061
2019-12-31,JP1094,25149064253.00251,110398418.18522759,18507798716.558163,631616673.2238303
2019-12-31,JP1095,32570224139.128925,2370055347.2113533,35423616611.93086,2089223846.9476528
2019-12-31,JP1096,113677885730.85097,1531424067.0221424,86413942018.42662,3475396162.0421486
2019-12-31,JP1097,14002969729.428486,654322521.5532274,15101890382.005112,554048047.2191367
2019-12-31,JP1098,61649542312.331635,1203483556.050456,30157290839.160633,1028812274.1440892
2019-12-31,JP1099,39242546568.79256,258907727.84791893,16616752343.94497,1944664786.9577398
2019-12-31,JP1100,59046007428.96055,1513690710.474687,24459984690.870975,1052310534.5813115
2019-12-31,JP1101,40468916658.25387,488921461.8543703,12196313741.693506,518319638.38709205
2019-12-31,JP1102,5906451990.367293,16064563.239011552,4717520802.647209,97470720.88563043
2019-12-31,JP1103,9210405563.622883,118131185.9337839,1330987895.199233,127469192.37127134
2019-12-31,JP1104,13229156396.368015,274784722.87436,8110245631.990353,216559528.59689757
2019-12-31,JP1105,24753705380.85188,13028097.654355593,15515072509.400452,1476368784.4135635
2019-12-31,JP1106,18250420210.419754,864092142.8024757,33759222067.409,1389538724.5846324
2019-12-31,JP1107,374414983318.39294,9418521116.07119,321395285733.18866,11931843422.740015
2019-12-31,JP1108,191823866608.74396,1219789149.8446815,43886733531.62313,5034658903.3248005
2019-12-31,JP1109,10704201519.272945,209229293.19698733,5281783417.230922,385276933.258293
2019-12-31,JP1110,54437866406.273964,674926738.9926281,12597870035.742023,1022382803.1013927
2019-12-31,JP1111,37515794802.21968,426551131.8616506,14791824656.651321,194075330.60958117
2019-12-31,JP1112,30935200227.790012,757546405.0409877,16557944854.45688,1273336963.3626478
2019-12-31,JP1113,50641947270.6912,583792454.4255371,54692387333.55359,1881464718.1493819
2019-12-31,JP1114,117790388663.8694,1140603364.4714258,16192351747.783646,1764903461.219795
2019-12-31,JP1115,27906149452.404312,183628082.73280436,10581697308.171871,757868575.7032558
2019-12-31,JP1116,129216226477.14534,1342815684.3343568,1.0,222548298.5266614
2019-12-31,JP1117,19237931611.18396,333309741.59851277,6715261683.009858,256626286.15573984
2019-12-31,JP1118,74601610774.91873,-279672609.14112645,9930755554.08559,-11626232.43145531
2019-12-31,JP1119,546747406760.394,22686402775.240448,203332010217.1731,20448696407.571983
2020-03-31,JP1000,36070449956.51747,495920998.8251411,12015036994.329954,358491123.8705916
2020-03-31,JP1001,34081254790.769516,691259514.9864303,39652846423.866066,2619845773.920254
2020-03-31,JP1002,121829458512.72026,2769595512.893511,66311116441.84752,3642402626.3037887
2020-03-31,JP1003,27338643555.06344,1012193886.3346992,14216010266.238857,901771702.5275309
2020-03-31,JP1004,29918951531.598133,908101977.4067469,28669958989.71808,1304988751.7276998
2020-03-31,JP1005,124371624018.15533,2256910154.251355,118343759965.63432,2878870860.958148
2020-03-31,JP1006,26790734026.81613,718600881.04045,21796056008.059856,1134288751.5772429
2020-03-31,JP1007,22997704218.110714,-59385820.008523926,6300939714.439285,432303927.55330294
2020-03-31,JP1008,57772846367.57655,3660460.018452284,19668385082.746296,773437642.5293877
2020-03-31,JP1009,120073920979.60628,1765681974.7112935,32155093625.401154,3615327652.9332347
2020-03-31,JP1010,66046029698.8075,1274229043.9991624,21210033968.901066,1352047615.54569
2020-03-31,JP1011,305997207423.75134,1108592490.7216327,37623700233.89648,3169294323.041053
2020-03-31,JP1012,119172562122.63889,2475569136.7860146,93676638271.0437,4622333976.116649
2020-03-31,JP1013,246349714865.86758,132200266.28593537,50222093178.689735,2762041946.9416504
2020-03-31,JP1014,102679309987.15834,-794562563.6054742,17074042099.5909,1415262169.277982
2020-03-31,JP1015,469162546938.9036,10095775288.48213,237094686828.96332,17082443157.979622
2020-03-31,JP1016,39257666581.631584,237187841.17349198,19208837735.653816,1707758446.8183162
2020-03-31,JP1017,8165670231.569007,176931756.8954283,5687392318.516504,327543757.04889417
2020-03-31,JP1018,238712193142.72226,11737262491.90825,241371751872.1842,8833664998.818949
2020-03-31,JP1019,37011975321.292725,1562924749.4298937,36559647447.282036,1764893410.9547913
2020-03-31,JP1020,49329959213.87673,1501585550.9079852,29600446261.068996,408430252.2695748
2020-03-31,JP1021,142714046374.67987,-482047650.2022522,37958249117.239426,4437772046.114672
2020-03-31,JP1022,21597773912.80207,-135043499.42711282,1.0,-27029206.443157587
2020-03-31,JP1023,10714004190.9381,231773387.66409367,7983643405.343698,404985307.076805
2020-03-31,JP1024,8768792656.366959,6447663.994664034,2722201635.7615314,230883797.0376003
2020-03-31,JP1025,15585250960.872442,444742522.13067263,9172716445.393734,889995919.3768718
2020-03-31,JP1026,135904306951.86212,1651174807.134077,26201428481.979588,1518987169.9496863
2020-03-31,JP1027,117458084547.02164,-925804444.7714349,40385583268.6571,2326656041.6913548
2020-03-31,JP1028,59970951145.22126,2184020155.1665215,49388500671.453094,3287189054.0290403
2020-03-31,JP1029,16774408016.6393,288454684.7194221,7973603573.653024,-104054593.38728727
2020-03-31,JP1030,9907483626.68407,74661241.51177278,1537068481.7251809,128695163.33766404
2020-03-31,JP1031,47157194588.42651,399989116.144078,14842067552.84378,294527506.6788769
2020-03-31,JP1032,31865061288.49583,386671541.54727894,4443819623.193058,-572636840.3802395
2020-03-31,JP1033,70137573241.68437,1081547192.9703903,36616558082.338646,1077467768.0666063
2020-03-31,JP1034,98376379280.15111,488361956.1984334,51782157459.28971,2263657346.837827
2020-03-31,JP1035,149435965131.53534,3163602982.5797434,54478400229.87512,2095493830.1708872
2020-03-31,JP1036,113813308738.81934,2713065511.1382613,49645276373.73749,3161306634.6008377
2020-03-31,JP1037,52623191952.89493,740873667.2549288,37786558266.07068,2187444675.057896
2020-03-31,JP1038,124650799222.01414,798212634.4344467,36322036498.156296,887372892.5940642
2020-03-31,JP1039,37824602662.552574,-20822340.458846953,5680358591.502383,926783514.4990857
2020-03-31,JP1040,61266013520.732346,-384558244.9148393,13295171541.046848,995216172.1960859
2020-03-31,JP1041,100576701915.78848,521927770.3290946,18198684097.775013,268321332.26858968
2020-03-31,JP1042,101445213049.40224,3807950346.74319,113835119666.33105,7175310806.797728
2020-03-31,JP1043,56034101386.853096,865779666.964079,10106957279.716652,105793165.69915403
2020-03-31,JP1044,100365297237.2874,2443629169.6369815,58712191660.42538,3010235219.903491
2020-03-31,JP1045,66462536231.1114,231665449.22482613,12831631423.414026,668995593.4352306
2020-03-31,JP1046,70240743216.33336,1519887480.3176577,30228783010.865353,992177477.1789774
2020-03-31,JP1047,172745100549.20663,243612789.5098083,79214634357.83954,1801693229.296233
2020-03-31,JP1048,14935921029.257093,78841538.50579008,3959175668.572403,131550571.9044347
2020-03-31,JP1049,14123736106.63062,342907554.9308751,6708755328.593677,278130974.01186544
2020-03-31,JP1050,12683221240.044682,73756690.1296198,5540625061.130924,-41858156.40764655
2020-03-31,JP1051,5870866792.125835,192879606.1660315,3778495532.3686347,96865803.72354022
2020-03-31,JP1052,11766877640.188805,731371941.8065534,9312845524.020872,320053824.71673304
2020-03-31,JP1053,109234228335.96205,-659646067.8731327,29947544305.988667,948546793.368612
2020-03-31,JP1054,31840810884.304703,-148016777.12442628,12133490885.587837,207469413.87417212
2020-03-31,JP1055,59753384578.01262,1043364328.9721975,25428425990.169,1870927121.073286
2020-03-31,JP1056,202553610707.85068,7853565749.626292,114381826432.38329,717264495.5838367
2020-03-31,JP1057,500187368734.70996,2598876394.3125863,103709953450.87077,5728766145.508045
2020-03-31,JP1058,36509953216.065575,71293919.17532454,23348096679.357735,1353910065.0497675
2020-03-31,JP1059,370567231288.37885,4830499953.300803,133790369136.37111,1502460971.255552
2020-03-31,JP1060,33070981231.070854,1681147324.6135032,41794042308.510956,1495094352.3799777
2020-03-31,JP1061,16910944315.215826,316688038.20116836,12363893418.080158,858469080.6350422
2020-03-31,JP1062,50712977947.73061,-134022020.11964174,11040499288.380323,773039448.8608987
2020-03-31,JP1063,17880750485.5,149209764.00152993,7158660909.320734,207728179.59230947
2020-03-31,JP1064,31965936479.383995,278984380.69396806,12672845652.22492,283030531.1990641
2020-03-31,JP1065,37750830377.24334,2507077485.0906587,32726378166.042183,2439776417.063621
2020-03-31,JP1066,169318066569.7481,14405125.59343071,66211280205.61092,1165871962.0626512
2020-03-31,JP1067,198617572494.5899,-3431001958.734234,31782304888.79983,-199298975.21586624
2020-03-31,JP1068,14350834199.331306,54124252.41736499,1517364878.1986787,95158992.06401052
2020-03-31,JP1069,100998723921.92395,2515878523.5442257,63153976839.13967,3245874218.719797
2020-03-31,JP1070,9192988677.895874,787900646.3814337,15113524779.003284,1085005991.8041859
2020-03-31,JP1071,76621831089.93568,1797359938.5079544,41726696477.18228,1708703678.4129152
2020-03-31,JP1072,28980595688.464184,122485418.41012962,22432855759.816395,837154229.3063188
2020-03-31,JP1073,8620355747.576649,304954267.932014,7269366852.5810795,299808129.94732213
2020-03-31,JP1074,123231409033.43005,1980992264.6073074,40486934101.20726,1783510122.74129
2020-03-31,JP1075,38800306486.788506,547160.6953231492,8830842142.698338,140846283.6329622
2020-03-31,JP1076,21519020742.033646,1078670021.0007677,18108155415.008442,256383129.29696226
2020-03-31,JP1077,26179528666.27212,-100005207.97137015,6277370359.560716,91016854.42675604
2020-03-31,JP1078,31948959396.31871,1144169703.5115168,13653162529.236095,724271799.4384935
2020-03-31,JP1079,85565746123.75575,565309646.2553409,36862044932.85486,1731377306.3398855
2020-03-31,JP1080,68344196482.19956,504273304.88142663,26037019282.529385,1123385118.8112857
2020-03-31,JP1081,84982544955.5981,1684707530.1330395,67295184954.21233,3026040024.573868
2020-03-31,JP1082,66048896228.80365,1029408817.1622397,36197866519.39181,1131282730.1571183
2020-03-31,JP1083,229054838903.42514,4439245818.952017,149797108726.59464,4898809106.229918
2020-03-31,JP1084,29356453372.58275,-264134389.93211144,6134615292.937539,-687823614.649034
2020-03-31,JP1085,13897729408.893055,203100652.29649347,4394637153.806162,526006238.30996776
2020-03-31,JP1086,119395825331.52701,1525235904.7324812,64912408872.72782,1388087783.6724334
2020-03-31,JP1087,46255265832.32664,80050493.0208482,9044586832.745508,827556776.5132079
2020-03-31,JP1088,176526088316.80737,-3078311425.042484,45209073580.6193,1963984116.859047
2020-03-31,JP1089,108347836372.3618,926118043.2574832,30010105314.526745,1253831206.4772565
2020-03-31,JP1090,93160345526.5361,1039957756.7153829,31608066855.06596,893504473.3776534
2020-03-31,JP1091,80142408898.31276,-501185222.0363762,22252481859.2465,-787093782.0149341
2020-03-31,JP1092,281124492883.60034,5540457327.686372,139583865940.4607,-933435998.1164991
2020-03-31,JP1093,300235685086.5259,6295407458.9792,157170201698.70355,4469090926.315826
2020-03-31,JP1094,26527592951.187016,98444905.06578779,17208496176.922924,890386339.452604
2020-03-31,JP1095,24604068032.83374,1181209434.9899688,40582159532.93433,1958860961.3026438
2020-03-31,JP1096,171645143540.01105,1424159844.4794981,86773108904.92741,4142272308.5801296
2020-03-31,JP1097,22458335111.852158,652323473.9628481,21855117210.76781,1113497803.5574348
2020-03-31,JP1098,103764205411.34962,-28658526.84941577,32094297924.769783,1011200499.7976452
2020-03-31,JP1099,30094253064.16783,162341591.10570398,15784931691.239613,902371799.8491873
2020-03-31,JP1100,95173754507.11209,1917283812.734135,35688672653.2778,1557013993.2476573
2020-03-31,JP1101,37719876993.0577,375494606.8856358,11928487285.931225,470934577.9379215
2020-03-31,JP1102,10565219953.907343,348548095.1420592,5234647186.302718,149963115.23554063
2020-03-31,JP1103,10434063468.37477,-86658366.18033534,1804614846.0795965,-32718538.709610607
2020-03-31,JP1104,13794215078.326847,177905754.5831413,7856580911.978091,677289683.6691566
2020-03-31,JP1105,30090770473.29489,271910207.37629354,19916145468.319054,1496455549.0532436
2020-03-31,JP1106,32385768724.489662,1536690610.2840877,41539363671.12898,1516916093.3509645
2020-03-31,JP1107,364108435646.9834,10226344142.74489,349480439371.02246,18326159577.904984
2020-03-31,JP1108,169885486109.20163,941698806.0821918,53891085329.374695,291229698.03466374
2020-03-31,JP1109,7281939769.915876,141077493.41835108,7153188997.854763,480044883.63770753
2020-03-31,JP1110,93883709840.90904,2124270719.2623396,9395791930.416069,971671593.6545669
2020-03-31,JP1111,29541386376.176785,946358130.2714198,14341266261.809874,760699099.1819093
2020-03-31,JP1112,24251369424.08282,1131284377.6114979,21760161114.332775,1276225655.0330768
2020-03-31,JP1113,24176201566.098946,1577733877.0340526,38856412188.64827,1400587278.9695518
2020-03-31,JP1114,136273785701.30656,991610448.5998458,33678990748.795547,2300883980.663382
2020-03-31,JP1115,63280994890.66667,592606163.4039487,10830061520.97531,-100518603.12560089
2020-03-31,JP1116,149506812224.2459,1095382950.2705975,3695024056.4953794,493449119.9970529
2020-03-31,JP1117,17626520703.19173,413954772.7313146,7957876457.032074,145162909.527094
2020-03-31,JP1118,115074579606.56573,-524233037.94514114,15265868504.432156,384752708.6120725
2020-03-31,JP1119,779079243628.5007,11396966519.472292,291497992382.3905,23502809335.874435
2020-06-30,JP1000,76003015798.32674,864697209.2742746,15280346349.208578,1292075627.058459
2020-06-30,JP1001,69769267604.63802,1676629335.23609,54078409846.853424,1143837973.0046284
2020-06-30,JP1002,319534480359.09467,5185829133.619601,93041468977.83531,3149852593.9404445
2020-06-30,JP1003,25284697991.620102,297746503.92592883,11584384757.586668,582888078.7031811
2020-06-30,JP1004,17919070570.12611,855939656.7529786,24859520242.32241,1543112313.8437924
2020-06-30,JP1005,238101638434.20483,9938972821.506315,117223274031.26456,3741198762.238665
2020-06-30,JP1006,26301383578.821415,889546089.1728468,18795950047.71983,1156403248.198454
2020-06-30,JP1007,28160369932.391983,-295702465.5761251,5907408686.117741,-83996307.05744722
2020-06-30,JP1008,46786131110.72401,363471857.5812829,19218362054.500538,760809173.9470886
2020-06-30,JP1009,96185314078.39279,4202505708.4325886,31952729756.73877,2087024062.5054188
2020-06-30,JP1010,93997297403.24632,834741987.912958,18917497583.401325,439234697.6076545
2020-06-30,JP1011,322696418085.1363,3183095090.3072314,36353311534.21409,-1193717894.9697146
2020-06-30,JP1012,172016689958.84772,5925791001.167604,86797804802.65605,3959965940.499518
2020-06-30,JP1013,199234166485.74347,3245694191.632752,49512939236.22892,3054443466.1269274
2020-06-30,JP1014,145219010860.45407,-887428576.8554032,8116394998.453207,462603636.1643581
2020-06-30,JP1015,597099502314.1686,6944992584.941018,187840382626.8098,-3728183909.0136013
2020-06-30,JP1016,61742033997.79592,-477076130.32347965,28301841704.13735,1749184775.3720877
2020-06-30,JP1017,5133227931.807109,-2166403.8696848163,4645740400.3969345,308227679.8852149
2020-06-30,JP1018,558169525532.3718,18204715539.727325,302420134273.23883,22094298697.664177
2020-06-30,JP1019,22522554422.523167,1176212433.9470496,35987611284.685425,2129205195.9550495
2020-06-30,JP1020,50194076392.77809,2079123970.5262644,40392205196.33518,1907212827.658309
2020-06-30,JP1021,172288114109.2581,-517224846.5796611,62941326005.59345,1330918608.0390062
2020-06-30,JP1022,24954221586.795883,182492686.77612054,173322874.61156982,168861011.33491102
2020-06-30,JP1023,16133287612.305248,381986011.16616446,7005925929.143157,266415439.50236195
2020-06-30,JP1024,7692608557.149142,238288840.04681483,2851826893.820922,198851688.6395196
